Group,Weighting,Subsystem,ncount,mae,rmae,rmse,rrmse,ssr,rsq
Bulk,Weighted,Stress,6,8.981652820246582e-11,0.0005467783004953394,1.2701975230910564e-10,0.0007732612881712901,9.680410485999931e-20,0.9999994020669802
EOS,Unweighted,Combined,8116,1408.3440537035203,0.0420783755011026,9413.963403501779,0.08780313476225261,719261889707.4128,0.9922906095259217
EOS,Unweighted,Energy,268,0.007882957512697835,0.005343420278929046,0.01585827568973526,0.00925887453521676,0.06739795530424177,0.9999142732423412
EOS,Unweighted,Force,6240,0.0008194439449167957,0.3990529357323789,0.00902296614033212,0.3838157939331958,0.5080228481301785,0.8526854363274307
EOS,Unweighted,Stress,1608,7108.279299685909,0.0420785972827784,21149.519384981188,0.1128274524668275,719261889706.8375,0.9872699659698457
EOS,Weighted,Combined,8116,33.06475093249096,0.0017263359874523927,301.40710462775337,0.0027875278762439183,737308105.9162138,0.9999922296883391
EOS,Weighted,Energy,268,788.295751269781,0.005343420278929029,1585.827568973522,0.009258874535216734,673979553.0424142,0.9999142732423412
EOS,Weighted,Force,6240,9.149079682109807,0.3990529357323789,100.74128523246264,0.3838157939331956,63328552.87379959,0.8526854363274307
EOS,Weighted,Stress,1608,7.108279299685908e-09,0.04207859728277839,2.1149519384981186e-08,0.11282745246682752,7.192618897068375e-13,0.9872699659698457
Shear,Unweighted,Combined,10726,11123.597738135319,0.4270629531354586,33151.445718581184,0.45950735314902824,11788070856766.805,0.7888529924019743
Shear,Unweighted,Energy,346,0.004630440471881693,0.8992524219207986,0.005463832989049758,0.788650996973676,0.01032930094255103,0.3780296049724269
Shear,Unweighted,Force,8304,1.2132618249784024,1.0343805395751142,1.93967475022873,1.1221850039052415,31242.455886948257,-0.2592991829898068
Shear,Unweighted,Stress,2076,57467.06782799248,0.42917135588859323,75354.23993810493,0.5441964159248195,11788070825524.336,0.7038502608945809
Shear,Weighted,Combined,10726,208.40744454104163,0.011934664009483214,364.9721388789355,0.0038571820234047016,1428753206.3052597,0.9999851221468383
Shear,Weighted,Energy,346,463.04404718816454,0.8992524219207941,546.3832989049724,0.7886509969736744,103293009.42550904,0.3780296049724293
Shear,Weighted,Force,8304,249.89944721830514,1.0343805395751142,399.521057933305,1.1221850039052412,1325460196.8797507,-0.2592991829898066
Shear,Weighted,Stress,2076,5.746706782799248e-08,0.4291713558885932,7.535423993810493e-08,0.5441964159248196,1.1788070825524336e-11,0.7038502608945809
Strain,Unweighted,Combined,5053,278.73327155540335,0.008359900689320075,1166.436141899586,0.011164091997201137,6874976749.123823,0.999875363049878
Strain,Unweighted,Energy,163,0.0012313282394178734,0.002534147735815011,0.0014318997671738905,0.002353095392667085,0.0003342049217469206,0.9999944629420731
Strain,Unweighted,Force,3912,2.3799726862448374e-05,1.1287300485838176,3.139107673915228e-05,1.0963276150687915,3.8548836218751755e-06,-0.2019342395624244
Strain,Unweighted,Stress,978,1440.1216026159696,0.008359982704981013,2651.3446735262232,0.014713882799705078,6874976749.123486,0.9997835016529566
Strain,Weighted,Combined,5053,181.33745468390248,0.00020856607965783378,1173.9235317104694,0.0002451688091682977,6963521403.807999,0.999999939892255
Strain,Weighted,Energy,163,5620.5896096136985,0.0025341477358149377,6536.129600333707,0.002353095392667048,6963521394.834429,0.9999944629420731
Strain,Weighted,Force,3912,0.0363118991098756,1.1287300485838174,0.047894230807369764,1.0963276150687915,8.973569932191023,-0.20193423956242418
Strain,Weighted,Stress,978,1.4401216026159697e-09,0.008359982704981015,2.651344673526223e-09,0.014713882799705076,6.874976749123484e-15,0.9997835016529566
aIn,Unweighted,Combined,35370,7.0713709833674985,0.004798976502833555,104.03895925079574,0.004791220655725446,382848595.3351416,0.9999770442046282
aIn,Unweighted,Energy,54,0.0006300309474674025,3.4897961079579494,0.0007281838581341996,2.933207067450771,2.863359348734924e-05,-7.603703700543154
aIn,Unweighted,Force,34992,0.02763295898051317,0.715328052663161,0.05331840412171222,0.7136497322540567,99.47708481527296,0.49070405965371344
aIn,Unweighted,Stress,324,768.9735344425652,0.004783973201048412,1087.0285921058573,0.006762656723439289,382848495.8580282,0.999954266474041
aIn,Weighted,Combined,35370,11.789052224249481,0.0022588348702397894,27.536891922482006,0.00020693727078077739,26820378.340463586,0.999999957176966
aIn,Weighted,Energy,54,373.5837674229233,3.489796107957076,431.78461342550906,2.9332070674507484,10067649.42911488,-7.60370370054302
aIn,Weighted,Force,34992,11.3398849374319,0.7153280526631611,21.880558220858436,0.7136497322540567,16752728.9113487,0.4907040596537132
aIn,Weighted,Stress,324,7.689735344425659e-10,0.004783973201048416,1.0870285921058584e-09,0.006762656723439297,3.828484958580288e-16,0.999954266474041
aP,Unweighted,Combined,13755,11.137473916040033,0.007586381416137118,428.05586512283884,0.019784314294264235,2520353734.5266824,0.9996085809079057
aP,Unweighted,Energy,21,0.0027620999543304897,0.05239576647265908,0.003385018639151456,0.021657541025905013,0.0002406253749354583,0.9995309509167113
aP,Unweighted,Force,13608,0.07507260851902295,1.3540768497116558,0.19053145534752697,1.354859214508829,494.0008203689294,-0.835643491139481
aP,Unweighted,Stress,126,1207.7326004309898,0.007537591449911072,4472.449384424053,0.02791262630823946,2520353240.5256214,0.9992208852925766
aP,Weighted,Combined,13755,269.9492791498492,0.10302678884613958,686.7946857538858,0.011085029742274202,6488053864.923856,0.9998771221156129
aP,Weighted,Energy,21,775.9660527724217,0.05239576647265852,950.9646991106364,0.021657541025904475,18991011.03804625,0.9995309509167113
aP,Weighted,Force,13608,271.6679194295857,1.3540768497116558,689.4829563173852,1.354859214508829,6469062853.885811,-0.8356434911394814
aP,Weighted,Stress,126,1.2077326004309904e-09,0.007537591449911076,4.472449384424051e-09,0.027912626308239444,2.52035324052562e-15,0.9992208852925766
aa,Unweighted,Combined,13100,13.252280614662824,0.008979194644951215,156.89217550418147,0.007219019846156708,322458527.02109694,0.9999478857524607
aa,Unweighted,Energy,20,0.0003485504925214932,2.668600277349739,0.00034864167980583165,1.6253424576944728,2.431020417956641e-06,-1.6417381047843098
aa,Unweighted,Force,12960,0.03422261554400499,0.49301556482741904,0.04830518170315505,0.3590142028157391,30.240741908697736,0.8711088021765794
aa,Unweighted,Stress,120,1443.0111998635239,0.008956724095029142,1639.2541413204578,0.010174797599550449,322458496.7803526,0.9998964734938082
aa,Weighted,Combined,13100,414.5403325141641,0.00875973372724826,588.7347019833109,0.0004952113627013295,4540571996.083849,0.9999997547657062
aa,Weighted,Energy,20,1854.0835064731536,2.668600277350318,1854.568569164271,1.6253424576948219,68788491.55464022,-1.6417381047854445
aa,Weighted,Force,12960,416.15715168255514,0.49301556482741915,587.405331519577,0.35901420281573915,4471783504.529209,0.8711088021765794
aa,Weighted,Stress,120,1.4430111998635222e-09,0.008956724095029131,1.6392541413204556e-09,0.010174797599550436,3.2245849678035177e-16,0.9998964734938082
iIn,Unweighted,Combined,26978,7.775762129123306,0.00526673860388807,119.1836756227743,0.005467865016182615,383215705.9760075,0.9999701024521648
iIn,Unweighted,Energy,41,0.00016989737044844174,0.11801210129540032,0.00021065539654134538,0.11978965163174532,1.8194035397716501e-06,0.9856504393619451
iIn,Unweighted,Force,26691,0.03579181364976031,0.4575355079057937,0.06156759762927374,0.3079273787273753,101.17407925663154,0.9051807294300875
iIn,Unweighted,Stress,246,848.8584733966284,0.005246763000541125,1248.1133808232105,0.007714447013478798,383215604.8019264,0.9999404873072762
