Group,Weighting,Subsystem,ncount,mae,rmae,rmse,rrmse,ssr,rsq
s_iIn,Weighted,Force,15387,435.7550446632909,0.3405199832216947,639.150904894853,0.2527464509861498,6285803059.679843,0.9361192315139057
s_iIn,Weighted,Stress,726,2.3995811662009368e-08,0.15770147293297498,4.724533815396705e-08,0.2993785488848874,1.6205205555072366e-12,0.9103724844675791
s_iP,Unweighted,Combined,14544,66.61632434655442,0.013596826849353299,493.72114490963884,0.012450998220889842,3545253714.5307856,0.9998449726433034
s_iP,Unweighted,Energy,72,0.0003213790334943475,0.11966996836159607,0.0004802079286695551,0.0685154420263358,1.6603175142511527e-05,0.9953056342039358
s_iP,Unweighted,Force,14040,0.07973684823515415,0.4193567417439274,0.11688761059300645,0.34481277104393165,191.8244976823981,0.8811041529250052
s_iP,Unweighted,Stress,432,2240.158085203185,0.013609468419330101,2864.717329272626,0.01740241421517241,3545253522.706271,0.9996971559794836
s_iP,Weighted,Combined,14544,525.5903647409128,0.008650297665326101,782.1943231464812,0.0009240057006742608,8898425838.06059,0.9999991462134651
s_iP,Weighted,Energy,72,625.4002000289879,0.0052324157375545745,814.090270333877,0.0008367622302380106,47717493.714164525,0.9999992998289701
s_iP,Weighted,Force,14040,541.2505306544716,0.41954625210628704,793.9725009207854,0.3452769438230617,8850708344.346428,0.8807838320642063
s_iP,Weighted,Stress,432,2.2401580852031827e-09,0.013609468419330086,2.8647173292726244e-09,0.0174024142151724,3.5452535227062673e-15,0.9996971559794836
s_vP,Unweighted,Combined,3636,49.55728606053299,0.010155972578554193,628.2680774953358,0.015854353524934323,1435204745.8980558,0.9997486394743064
s_vP,Unweighted,Energy,18,0.002671012937179393,0.5932619181607522,0.002741149988986033,0.31337022954690535,0.0001352502587181263,0.9017990992337198
s_vP,Unweighted,Force,3510,0.04900006219524199,0.32376806372725886,0.06763443388588936,0.1949098422627756,16.056202431197235,0.9620101533890999
s_vP,Unweighted,Stress,108,1666.8356835144423,0.01015217633223971,3645.3988374003206,0.022201790016153175,1435204729.841718,0.9995070805200786
s_vP,Weighted,Combined,3636,283.4687829030165,0.014338714706962985,406.8133478025416,0.001516474268572583,601747455.4193332,0.9999977003057927
s_vP,Weighted,Energy,18,1787.259568931949,0.5932619181607381,1834.1904973573628,0.3133702295469023,60556586.0507289,0.9017990992337217
s_vP,Weighted,Force,3510,284.4791516793206,0.3237680637272589,392.6645296796622,0.1949098422627756,541190869.3686117,0.9620101533890999
s_vP,Weighted,Stress,108,1.6668356835144412e-09,0.010152176332239705,3.64539883740032e-09,0.02220179001615317,1.4352047298417173e-15,0.9995070805200786
s_vv,Unweighted,Combined,29088,67.352509450426,0.013794746462820369,654.3329630968117,0.01649480191467293,12454074514.396915,0.9997279215097957
s_vv,Unweighted,Energy,144,0.002781160859882756,0.25608183520272526,0.002960945117713444,0.19170769833838316,0.0012624762225759956,0.9632481583977994
s_vv,Unweighted,Force,28080,0.048514316310837156,0.27341912694529413,0.06927191627359174,0.16940808394199228,134.74464262877132,0.9713009010951029
s_vv,Unweighted,Stress,864,2265.9573060240964,0.013802814471434562,3796.635081148949,0.023125099843273555,12454074379.651009,0.9994652297572386
s_vv,Weighted,Combined,29088,281.111287633305,0.014092692111015164,419.0101139116827,0.0015593184904035262,5106964905.097463,0.9999975685258455
s_vv,Weighted,Energy,144,1860.9630415394172,0.2560818352027245,1981.2623971428932,0.19170769833838258,565257698.8318661,0.9632481583977996
s_vv,Weighted,Force,28080,281.6590618480748,0.27341912694529413,402.17124415458045,0.1694080839419923,4541707206.265596,0.9713009010951029
s_vv,Weighted,Stress,864,2.2659573060240965e-09,0.013802814471434563,3.7966350811489496e-09,0.023125099843273555,1.2454074379651011e-14,0.9994652297572386
vP,Unweighted,Combined,40201,101.72295279145425,0.012037875381345963,824.0632614346351,0.015488484661306787,27299705485.87962,0.9997601068428965
vP,Unweighted,Energy,337,0.0023177048696805154,0.009251652347068547,0.0033590216727625833,0.007728044933017923,0.003802379963555906,0.9999402773215132
vP,Unweighted,Force,37842,0.04248982317026666,0.30494580822945655,0.0638615955648445,0.19368174475032157,154.33115681201724,0.9624873817504713
vP,Unweighted,Stress,2022,2021.6398339338782,0.012038302168410125,3674.4166813714232,0.02135987016646894,27299705331.544655,0.9995437559464716
vP,Weighted,Combined,40201,264.6467157150468,0.0020908305471350674,584.1586680326147,0.0003359174298110847,13718243488.742508,0.9999998871594803
vP,Weighted,Energy,337,3870.900403573362,0.00034593206775161434,5027.03454950576,0.00042888823485632497,8516352733.968584,0.999999816054882
vP,Weighted,Force,37842,246.67219445199095,0.30493626109142713,370.7605971511892,0.19368174256876675,5201890754.773257,0.962487382595526
vP,Weighted,Stress,2022,2.0216398339338778e-09,0.012038302168410122,3.6744166813714228e-09,0.021359870166468935,2.729970533154465e-14,0.9995437559464716
