Group,Weighting,Subsystem,ncount,mae,rmae,rmse,rrmse,ssr,rsq
*ALL,Unweighted,Combined,1772880,17843.398256234217,0.23105272849226605,652159.6470395987,0.6209932520428529,7.540275024025138e+17,0.6143673809172416
*ALL,Unweighted,Energy,25422,0.11690074389748223,0.02796442226600163,0.6013295501635862,0.12445627412313745,9192.5247276723,0.9845106358313864
*ALL,Unweighted,Forces,1594926,0.30675023276708413,0.5208764340656484,0.7849872083373576,0.5286788682002252,982801.2438551019,0.7204986543185288
*ALL,Unweighted,Stress,152532,207390.65694241252,0.23287152454596471,2223377.0112090046,0.6391744127934039,7.540275024015218e+17,0.5914560700302072
*ALL,Weighted,Combined,1772880,1.2847562180289125,0.020639515069420675,10.495785985739435,0.012723124587387962,195303161.70900676,0.9998381221007338
*ALL,Weighted,Energy,25422,11.872907340928833,0.017663797449929283,77.625247543618,0.07480140302256899,153184812.9669191,0.9944047501058552
*ALL,Weighted,Forces,1594926,1.1714868158879417,0.257754739842299,4.961838454203784,0.2831251065243042,39266824.280533984,0.9198401740556014
*ALL,Weighted,Stress,152532,0.7044474082888567,0.0012601278830226066,4.323725044267109,0.0015910993096927013,2851524.4615537175,0.9999974684029866
001FreeSurf,Unweighted,Combined,6766,476.29915548530926,0.14090169584765289,4056.2188797726576,0.1483373848428222,111320399889.82301,0.9779960202579925
001FreeSurf,Unweighted,Energy,34,0.019153834918544957,0.6053998710943608,0.022469175885654807,0.6483028312780122,0.017165371409336713,0.5797034389569132
001FreeSurf,Unweighted,Forces,6528,0.03365715311608013,0.1706344455870712,0.0709078255837976,0.11888764943273503,32.82225999105733,0.9858657268123591
001FreeSurf,Unweighted,Stress,204,15796.175102390558,0.1409088913707957,23359.970774661873,0.20802255424460242,111320399856.98358,0.9567266169255515
001FreeSurf,Weighted,Combined,6766,2.243466088788481,0.15783049549145867,4.803658083172242,0.11115470258344602,156126.33621085604,0.9876446320935857
001FreeSurf,Weighted,Energy,34,0.8032989138087416,0.6053998710943609,0.9423420771810233,0.6483028312780125,30.19229207447875,0.5797034389569127
001FreeSurf,Weighted,Forces,6528,2.32107527427251,0.17063444558707117,4.889967970474278,0.11888764943273503,156096.14391878157,0.9858657268123591
001FreeSurf,Weighted,Stress,204,1.5796175102390558e-08,0.1409088913707957,2.3359970774661876e-08,0.20802255424460245,1.1132039985698361e-13,0.9567266169255514
010FreeSurf,Unweighted,Combined,7164,469.66886721931047,0.14236264952300623,3883.0677970192382,0.14557627324860578,108020335958.39952,0.9788075486670472
010FreeSurf,Unweighted,Energy,36,0.004136639005779442,0.29668234594777454,0.005723626408902969,0.38647202708515443,0.0011793563736728937,0.8506393722806916
010FreeSurf,Unweighted,Forces,6912,0.05697035566168141,0.31755852448939825,0.14168264500819944,0.23485519630285295,138.7512937487425,0.9448430367695484
010FreeSurf,Unweighted,Stress,216,15575.527021952788,0.14235453942416854,22362.78487382957,0.2042509602499154,108020335819.64702,0.9582815452369875
010FreeSurf,Weighted,Combined,7164,3.791480277891406,0.2917731693797016,9.597392612354678,0.22067077792772088,659875.6456624926,0.9513044077687745
010FreeSurf,Weighted,Energy,36,0.1734878490021967,0.29668234594777754,0.24004502998337635,0.38647202708515305,2.074378191109922,0.8506393722806926
010FreeSurf,Weighted,Forces,6912,3.9288077466559086,0.3175585244893983,9.770763527974864,0.23485519630285298,659873.5712843016,0.9448430367695484
010FreeSurf,Weighted,Stress,216,1.5575527021952786e-08,0.1423545394241685,2.236278487382957e-08,0.2042509602499154,1.08020335819647e-13,0.9582815452369875
100FreeSurf,Unweighted,Combined,3980,464.7505135619763,0.14714190512430084,3871.6334724588587,0.15126866986915016,59658392065.35409,0.977117789516018
100FreeSurf,Unweighted,Energy,20,0.03940324527837858,1.293138058514942,0.03945463159175779,1.1155072796786538,0.031133359080826643,-0.2443564910160707
100FreeSurf,Unweighted,Forces,3840,0.05948488218467068,0.1734840198187227,0.09008820394982708,0.10953150304185183,31.164996445077655,0.9880028498413929
100FreeSurf,Unweighted,Stress,120,15412.315283034755,0.14714023945128987,22296.934025809835,0.2117689520277951,59658392034.15796,0.9551539109570494
100FreeSurf,Weighted,Combined,3980,3.966220540586982,0.16629496667044444,6.103571913644501,0.10598228417720011,148269.2886180194,0.9887677554405832
100FreeSurf,Weighted,Energy,20,1.6525455224642545,1.2931380585149477,1.6547006297781528,1.1155072796786578,54.76068348376431,-0.24435649101607915
100FreeSurf,Weighted,Forces,3840,4.102215322718079,0.17348401981872266,6.212691310236275,0.10953150304185183,148214.52793453564,0.9880028498413929
100FreeSurf,Weighted,Stress,120,1.5412315283034756e-08,0.1471402394512899,2.2296934025809835e-08,0.2117689520277951,5.965839203415796e-14,0.9551539109570494
BCC_ForceLib_W110,Unweighted,Combined,1970,1173.736395618976,0.07482460987258963,14545.569553604808,0.0810788264025292,416799979468.3477,0.9934262239091886
BCC_ForceLib_W110,Unweighted,Energy,5,0.045649253424397074,0.16493124988818528,0.045697631318739475,0.1413268182231315,0.010441367540717193,0.9800267304509259
BCC_ForceLib_W110,Unweighted,Forces,1935,0.08772578745871981,0.4704803822817955,0.15498440178179432,0.5351810220601729,46.47901887960335,0.7135812736266287
BCC_ForceLib_W110,Unweighted,Stress,30,77069.69072414612,0.07482018204266393,117869.98196061316,0.11402539088443088,416799979421.85815,0.9869982102336528
BCC_ForceLib_W110,Weighted,Combined,1970,0.012035341504594226,0.46819903431960835,0.02145355123388782,0.5341562871047079,0.9067020752737478,0.714677060946513
