2.660429077148437500e+02 -1.062017333984375000e+03
2.661123352050781250e+02 -1.062140380859375000e+03
2.661321411132812500e+02 -1.062026245117187500e+03
2.660670776367187500e+02 -1.062103149414062500e+03
2.644926147460937500e+02 -1.062206420898437500e+03
2.642531738281250000e+02 -1.062024291992187500e+03
2.641230468750000000e+02 -1.061852294921875000e+03
2.644803466796875000e+02 -1.062171752929687500e+03
2.628788146972656250e+02 -1.062185058593750000e+03
2.340531616210937500e+02 -9.076455078125000000e+02
2.331024627685546875e+02 -9.068571166992187500e+02
2.334210052490234375e+02 -9.071046142578125000e+02
2.310872497558593750e+02 -9.056758422851562500e+02
2.340722045898437500e+02 -9.086328735351562500e+02
2.326059265136718750e+02 -9.072581176757812500e+02
2.312316436767578125e+02 -9.059447631835937500e+02
2.318248443603515625e+02 -9.070803222656250000e+02
2.388065795898437500e+02 -9.138488769531250000e+02
1.820177001953125000e+02 -7.790827026367187500e+02
1.820401916503906250e+02 -7.791514282226562500e+02
1.818141784667968750e+02 -7.792242431640625000e+02
1.814888763427734375e+02 -7.789207763671875000e+02
1.822679138183593750e+02 -7.796058959960937500e+02
1.815888061523437500e+02 -7.789866333007812500e+02
1.814542236328125000e+02 -7.789312133789062500e+02
1.814501037597656250e+02 -7.790085449218750000e+02
1.818312988281250000e+02 -7.793654785156250000e+02
8.390960693359375000e+00 -3.341043853759765625e+01
8.339107513427734375e+00 -3.336128234863281250e+01
8.342791557312011719e+00 -3.336507034301757812e+01
8.240343093872070312e+00 -3.325977706909179688e+01
8.178011894226074219e+00 -3.319562530517578125e+01
8.131234169006347656e+00 -3.315061187744140625e+01
8.412775039672851562e+00 -3.344089126586914062e+01
8.278711318969726562e+00 -3.330261230468750000e+01
8.344594955444335938e+00 -3.337057495117187500e+01
8.225317001342773438e+00 -3.325068283081054688e+01
8.348703384399414062e+00 -3.337814331054687500e+01
8.395778656005859375e+00 -3.342665481567382812e+01
8.362513542175292969e+00 -3.339239501953125000e+01
8.312385559082031250e+00 -3.334346389770507812e+01
8.309230804443359375e+00 -3.334034729003906250e+01
8.462571144104003906e+00 -3.349902725219726562e+01
8.407077789306640625e+00 -3.344148254394531250e+01
8.377348899841308594e+00 -3.341360855102539062e+01
8.546120643615722656e+00 -3.358858108520507812e+01
8.073730468750000000e+00 -3.309879684448242188e+01
8.127990722656250000e+00 -3.315511703491210938e+01
8.198027610778808594e+00 -3.322979736328125000e+01
8.272626876831054688e+00 -3.330736923217773438e+01
8.205332756042480469e+00 -3.323754882812500000e+01
8.266670227050781250e+00 -3.330117034912109375e+01
8.261589050292968750e+00 -3.329801940917968750e+01
8.240200042724609375e+00 -3.327569198608398438e+01
8.410390853881835938e+00 -3.345270156860351562e+01
8.143950462341308594e+00 -3.317565155029296875e+01
8.486010551452636719e+00 -3.353353500366210938e+01
8.357925415039062500e+00 -3.340016174316406250e+01
8.249503135681152344e+00 -3.328733062744140625e+01
8.237604141235351562e+00 -3.327495956420898438e+01
7.950022697448730469e+00 -3.297711944580078125e+01
8.159873962402343750e+00 -3.319556808471679688e+01
8.107734680175781250e+00 -3.314134216308593750e+01
8.353314399719238281e+00 -3.339704513549804688e+01
8.341182708740234375e+00 -3.338617706298828125e+01
8.375713348388671875e+00 -3.342216873168945312e+01
8.078906059265136719e+00 -3.311265945434570312e+01
8.036901473999023438e+00 -3.306892776489257812e+01
8.041580200195312500e+00 -3.307501220703125000e+01
8.102943420410156250e+00 -3.313895034790039062e+01
8.295016288757324219e+00 -3.333954238891601562e+01
8.135640144348144531e+00 -3.317308425903320312e+01
8.302853584289550781e+00 -3.334881210327148438e+01
8.070834159851074219e+00 -3.310656356811523438e+01
8.251148223876953125e+00 -3.329483795166015625e+01
8.179872512817382812e+00 -3.322047424316406250e+01
8.189189910888671875e+00 -3.323118209838867188e+01
8.464551925659179688e+00 -3.351921463012695312e+01
8.167599678039550781e+00 -3.320859527587890625e+01
8.320240974426269531e+00 -3.336837005615234375e+01
